지역명,날짜,풍속,기온,습도,강수량,일조,일사
속초,20240803,2.0,31.4,66.1,0.0,12.8,24.95
속초,20240804,2.4,28.5,82.5,0.0,4.6,17.37
속초,20240805,2.9,28.1,84.3,3.3,4.6,17.1
속초,20240806,2.1,27.3,85.5,0.0,4.8,16.25
속초,20240807,1.6,28.5,77.4,0.0,6.8,18.11
속초,20240808,1.6,28.2,78.3,0.0,2.8,12.7
속초,20240809,2.2,28.0,82.5,0.0,11.3,25.78
속초,20240810,3.0,27.9,81.0,0.0,9.6,23.7
속초,20240811,3.4,27.1,80.4,0.0,7.1,20.08
속초,20240812,1.7,26.5,82.9,0.0,9.9,23.5
속초,20240813,1.7,26.8,80.5,0.0,12.1,25.28
속초,20240814,1.5,26.9,80.1,0.0,11.5,24.99
속초,20240815,1.8,26.9,75.5,0.0,12.2,25.52
속초,20240816,1.7,26.7,79.4,0.0,7.8,18.64
속초,20240817,2.1,27.6,78.6,0.0,12.5,25.81
속초,20240818,2.5,27.5,79.4,0.0,10.3,24.12
속초,20240819,1.9,28.0,79.9,0.0,11.7,24.32
속초,20240820,2.0,27.9,86.0,23.8,4.2,17.16
속초,20240821,1.1,26.7,93.5,14.7,0.0,2.09
속초,20240822,2.8,30.0,72.1,0.5,5.0,15.25
속초,20240823,3.8,31.3,52.5,0.0,11.4,24.21
속초,20240824,1.8,27.4,77.8,0.0,7.8,19.48
속초,20240825,1.5,26.5,83.8,0.0,7.0,19.56
속초,20240826,1.6,26.2,86.6,0.0,0.3,8.74
속초,20240827,1.7,24.9,84.6,0.4,2.3,7.46
속초,20240828,2.0,25.4,79.6,0.1,6.5,20.02
속초,20240829,2.7,25.2,82.3,2.6,0.7,9.43
속초,20240830,1.8,24.9,81.6,1.0,3.7,13.2
속초,20240831,2.5,24.6,72.8,0.0,8.8,21.34
속초,20240901,2.0,25.8,75.8,0.0,11.0,23.32
속초,20240902,1.9,22.3,88.4,23.0,0.0,2.46
속초,20240903,2.0,22.4,74.6,0.0,10.5,23.49
속초,20240904,2.8,23.4,77.4,0.0,11.6,23.24
속초,20240905,1.8,26.3,72.8,0.0,4.3,9.7
속초,20240906,1.9,23.3,76.9,6.0,0.0,5.12
속초,20240907,1.5,23.7,81.5,0.2,4.0,15.4
속초,20240908,1.5,24.3,86.8,1.4,4.1,15.2
속초,20240909,1.8,25.4,86.9,0.0,1.8,11.09
속초,20240910,1.9,26.6,84.0,0.0,11.4,21.48
속초,20240911,1.9,24.9,84.8,0.6,3.4,8.84
속초,20240912,1.5,21.9,93.5,5.9,0.0,2.52
속초,20240913,1.3,23.3,93.0,10.7,0.0,4.94
속초,20240914,2.1,22.1,91.8,18.4,0.0,7.29
속초,20240915,2.4,20.4,96.4,39.5,0.0,3.52
속초,20240916,1.6,21.3,88.1,0.4,0.1,7.35
속초,20240917,1.6,24.3,87.6,0.0,5.4,15.79
속초,20240918,1.2,23.4,93.3,70.4,0.0,3.87
속초,20240919,1.5,24.1,92.0,0.6,0.5,8.56
속초,20240920,3.2,21.9,93.3,128.2,0.0,2.3
속초,20240921,6.1,17.9,95.4,89.2,0.0,2.53
속초,20240922,4.1,17.4,89.1,53.0,0.0,2.95
속초,20240923,2.2,17.8,70.3,0.0,7.4,19.69
속초,20240924,2.2,17.8,75.3,0.0,7.1,17.17
속초,20240925,1.5,19.7,85.0,0.0,3.7,13.81
속초,20240926,1.6,20.8,89.8,3.8,3.1,11.27
속초,20240927,3.2,20.6,84.6,6.6,0.6,5.52
속초,20240928,2.2,20.0,73.4,0.0,9.3,18.85
속초,20240929,1.7,19.0,81.5,0.0,4.3,10.33
속초,20240930,2.4,20.5,72.3,0.0,10.6,19.35
속초,20241001,2.9,20.8,55.4,0.0,1.2,5.62
속초,20241002,2.5,15.0,54.9,0.0,8.6,18.14
속초,20241003,2.5,15.4,72.1,1.4,1.4,4.37
속초,20241004,2.1,16.4,64.0,0.0,10.5,19.41
속초,20241005,2.2,17.1,70.0,0.0,9.7,18.2
속초,20241006,1.6,17.0,77.1,0.0,0.8,6.03
속초,20241007,1.9,17.4,71.4,0.0,3.4,11.58
속초,20241008,2.0,15.3,91.4,32.1,0.0,1.22
속초,20241009,1.7,16.8,79.1,0.0,1.4,7.63
속초,20241010,1.6,15.5,81.1,0.2,2.5,7.69
속초,20241011,2.1,17.2,76.6,0.0,9.9,17.0
속초,20241012,1.7,17.8,65.3,0.0,9.9,17.12
속초,20241013,1.7,18.4,75.6,0.0,6.5,13.7
속초,20241014,1.3,18.7,78.1,0.0,0.2,5.81
속초,20241015,1.7,19.8,71.9,0.0,0.3,6.79
속초,20241016,2.3,17.6,81.8,0.8,0.7,4.48
속초,20241017,1.8,17.4,83.8,0.0,7.1,13.07
속초,20241018,1.7,17.1,88.6,44.7,0.0,2.6
속초,20241019,3.5,13.4,84.5,21.7,0.0,1.63
속초,20241020,3.8,12.8,57.9,0.0,0.0,2.68
속초,20241021,1.5,14.4,75.0,0.1,1.2,7.02
속초,20241022,1.3,14.7,94.6,32.5,0.0,1.3
속초,20241023,3.5,14.9,57.5,0.0,7.2,12.09
속초,20241024,2.2,13.3,59.9,0.0,9.6,15.51
속초,20241025,2.2,15.6,74.0,0.0,8.9,14.42
속초,20241026,1.8,16.0,84.5,0.0,4.1,9.78
속초,20241027,1.7,16.3,76.9,0.0,0.5,5.82
속초,20241028,3.2,14.0,87.6,9.7,0.0,0.62
속초,20241029,2.2,14.0,76.0,0.0,7.0,12.77
속초,20241030,1.7,15.3,65.9,0.0,9.6,13.74
속초,20241031,1.9,15.2,70.9,0.0,9.6,14.0
속초,20241101,1.5,16.4,69.9,0.0,0.0,5.62
속초,20241102,2.7,16.0,78.4,0.4,0.1,3.09
속초,20241103,2.9,17.2,67.9,0.0,9.5,13.17
속초,20241104,2.6,17.3,49.8,0.0,5.0,8.64
속초,20241105,2.2,11.3,73.5,9.7,0.1,5.08
속초,20241106,2.6,8.4,48.9,0.0,9.7,13.79
속초,20241107,2.2,9.8,61.8,0.0,8.9,12.83
속초,20241108,2.0,10.9,72.3,0.0,8.6,12.36
속초,20241109,2.1,12.3,76.9,0.0,9.3,12.17
속초,20241110,1.6,14.1,68.8,0.0,5.3,9.57
속초,20241111,2.5,14.3,76.1,0.2,2.4,3.91
속초,20241112,2.5,16.2,58.0,0.0,9.3,12.11
속초,20241113,3.2,14.3,70.4,0.0,1.1,5.36
속초,20241114,1.5,14.6,75.5,0.5,2.5,5.81
속초,20241115,1.5,16.4,76.4,0.0,2.5,8.17
속초,20241116,1.6,17.2,79.5,0.0,4.2,8.47
속초,20241117,2.6,11.2,50.9,0.0,1.5,5.64
속초,20241118,2.5,3.4,42.5,0.0,9.1,12.14
속초,20241119,2.3,6.4,59.6,0.0,7.0,10.57
속초,20241120,2.4,10.1,42.9,0.0,8.4,10.3
속초,20241121,2.3,11.2,50.3,0.0,6.8,8.71
속초,20241122,2.6,7.6,43.1,0.0,6.8,9.95
속초,20241123,2.1,6.1,68.4,0.3,1.2,5.34
속초,20241124,2.1,7.2,59.9,0.0,8.9,11.03
속초,20241125,1.9,9.9,57.9,0.0,7.9,9.72
속초,20241126,3.6,9.0,60.3,6.0,2.8,5.89
속초,20241127,3.7,1.9,54.6,0.5,6.6,9.26
속초,20241128,4.2,3.0,46.9,0.0,6.4,9.43
속초,20241129,3.0,3.3,37.0,0.0,8.2,10.99
속초,20241130,3.7,7.1,44.9,0.0,8.9,10.57
속초,20241201,2.3,9.6,53.3,0.0,6.4,7.74
속초,20241202,2.3,11.5,50.4,0.0,2.1,3.42
속초,20241203,2.4,4.1,30.6,0.0,7.6,9.1
속초,20241204,2.8,4.6,25.3,0.0,9.0,10.68
속초,20241205,4.4,5.4,28.9,0.0,9.0,10.57
속초,20241206,4.0,4.1,22.4,0.0,9.0,10.59
속초,20241207,3.5,2.1,32.4,0.0,9.0,10.5
속초,20241208,1.8,0.8,33.9,0.0,8.9,10.3
속초,20241209,1.8,3.0,30.5,0.0,8.9,10.22
속초,20241210,1.8,4.3,35.1,0.0,8.8,10.1
속초,20241211,2.6,3.5,67.9,3.1,0.0,1.15
속초,20241212,1.8,3.2,52.0,0.0,8.4,9.68
속초,20241213,2.2,3.1,26.0,0.0,2.9,5.92
속초,20241214,3.1,1.4,27.6,0.0,8.8,10.18
속초,20241215,3.9,2.3,32.9,0.0,8.7,10.07
속초,20241216,3.1,1.5,33.0,0.0,8.8,9.85
속초,20241217,3.3,1.4,27.0,0.0,8.8,10.03
속초,20241218,2.4,-0.2,43.1,0.0,3.6,6.66
속초,20241219,2.3,2.1,45.0,0.0,8.7,9.87
속초,20241220,3.1,3.5,36.4,0.0,1.3,3.76
속초,20241221,3.0,1.8,50.9,0.1,6.7,7.92
속초,20241222,2.2,-0.7,33.3,0.0,8.7,10.18
속초,20241223,3.2,2.7,28.5,0.0,8.8,10.14
속초,20241224,2.1,2.0,33.1,0.0,8.8,9.93
속초,20241225,3.1,4.1,37.9,0.0,3.2,5.43
속초,20241226,3.9,3.3,30.8,0.0,8.5,9.63
속초,20241227,3.6,-0.9,29.0,0.0,8.9,10.08
속초,20241228,3.2,-0.7,26.8,0.0,8.8,10.27
속초,20241229,2.5,3.0,30.4,0.0,8.9,10.16
속초,20241230,2.7,7.0,45.8,0.0,3.5,4.88
속초,20241231,3.3,3.5,25.3,0.0,8.8,10.28
안동,20220101,0.7,-6.1,41.5,0.0,9.1,10.49
안동,20220102,1.1,-2.9,50.5,0.0,6.1,7.63
안동,20220103,1.7,-2.7,49.3,0.0,8.6,10.95
안동,20220104,1.7,0.3,40.6,0.0,9.0,11.08
안동,20220105,0.5,-2.3,54.0,0.0,4.0,6.41
안동,20220106,1.6,-0.1,45.5,0.0,9.1,11.06
안동,20220107,0.7,-2.9,47.3,0.0,9.1,11.01
안동,20220108,1.3,-1.1,52.4,0.0,8.9,10.84
안동,20220109,0.6,1.7,62.5,0.0,6.9,8.53
안동,20220110,0.9,0.5,58.5,0.0,7.1,9.04
안동,20220111,4.2,-3.3,41.3,0.0,8.8,11.57
안동,20220112,3.3,-5.9,36.0,0.0,9.0,11.93
안동,20220113,3.7,-5.5,36.1,0.0,8.9,11.67
안동,20220114,1.3,-5.6,37.8,0.0,8.9,12.08
안동,20220115,0.6,-1.9,45.3,0.0,6.1,9.64
안동,20220116,2.9,0.3,41.4,0.0,7.9,11.39
안동,20220117,3.4,-3.1,43.6,0.0,7.7,11.56
안동,20220118,1.8,-4.8,36.8,0.0,8.9,12.46
안동,20220119,1.6,-4.6,56.4,0.0,6.9,9.56
안동,20220120,1.1,-3.6,50.4,0.0,8.9,12.73
안동,20220121,0.5,-3.6,50.5,0.0,8.2,12.93
안동,20220122,0.6,-0.3,58.9,0.0,3.6,7.92
안동,20220123,0.8,4.5,59.8,0.0,5.9,9.24
안동,20220124,1.6,2.4,61.8,0.0,2.9,6.21
안동,20220125,0.9,0.8,78.8,0.0,0.0,2.63
안동,20220126,1.5,1.6,60.4,0.0,8.5,11.21
안동,20220127,1.1,0.2,50.0,0.0,9.2,12.68
안동,20220128,1.9,-0.9,36.6,0.0,8.9,13.57
안동,20220129,2.6,-1.7,34.0,0.0,8.8,13.67
안동,20220130,1.2,-2.7,40.9,0.0,9.5,13.55
안동,20220131,1.3,-2.6,41.3,0.0,9.9,14.51
안동,20220201,3.1,-1.2,54.5,0.0,4.5,8.08
안동,20220202,2.8,-1.6,45.8,0.0,9.1,13.82
안동,20220203,2.3,-2.5,41.4,0.0,9.5,14.96
안동,20220204,3.7,-3.0,35.6,0.0,9.9,14.85
안동,20220205,4.1,-5.4,35.4,0.0,9.9,15.42
안동,20220206,3.1,-3.1,36.5,0.0,10.1,15.12
안동,20220207,1.6,-2.2,36.9,0.0,6.7,11.22
안동,20220208,1.0,-1.8,42.3,0.0,6.9,11.71
안동,20220209,0.7,-0.5,47.5,0.0,9.2,13.98
안동,20220210,1.3,2.1,38.8,0.0,9.0,14.69
안동,20220211,0.9,1.2,40.9,0.0,9.7,15.08
안동,20220212,1.2,2.7,47.8,0.0,9.7,14.89
안동,20220213,1.1,3.7,65.3,0.0,6.6,11.67
안동,20220214,1.9,4.0,56.9,0.0,9.1,12.79
안동,20220215,4.4,-2.5,44.6,0.0,9.5,16.18
안동,20220216,4.2,-5.8,35.1,0.0,10.2,17.15
안동,20220217,2.3,-6.1,32.1,0.0,10.2,17.36
안동,20220218,0.9,-3.5,41.6,0.0,10.1,16.59
안동,20220219,2.0,-0.3,40.1,0.0,5.2,9.13
안동,20220220,3.8,-4.2,31.6,0.0,10.3,18.02
안동,20220221,2.8,-1.8,47.1,0.0,8.9,14.65
안동,20220222,3.7,-2.8,33.6,0.0,10.4,18.21
안동,20220223,2.9,-4.2,31.8,0.0,9.9,18.12
안동,20220224,2.5,-2.8,33.5,0.0,10.5,19.39
안동,20220225,1.9,2.2,46.8,0.0,10.2,17.18
안동,20220226,2.6,4.8,49.5,0.1,8.6,15.74
안동,20220227,3.3,4.8,32.9,0.0,10.5,19.12
안동,20220228,1.0,4.7,37.6,0.0,8.8,14.28
안동,20220301,2.0,5.8,51.8,0.0,6.5,12.86
안동,20220302,2.6,4.0,39.3,0.0,10.6,19.29
안동,20220303,1.7,5.4,41.9,0.0,10.5,19.29
안동,20220304,1.8,7.4,42.6,0.0,10.1,16.49
안동,20220305,5.0,4.0,29.9,0.0,10.7,20.26
안동,20220306,2.6,2.2,23.4,0.0,10.8,21.05
안동,20220307,1.0,2.7,32.4,0.0,9.8,17.17
안동,20220308,1.2,5.1,38.1,0.0,10.7,19.04
안동,20220309,1.1,6.7,50.1,0.0,10.7,19.4
안동,20220310,1.3,8.2,48.3,0.0,6.9,14.8
안동,20220311,1.5,10.7,48.8,0.0,9.7,17.87
안동,20220312,0.8,12.9,61.5,0.0,3.3,11.74
안동,20220313,0.8,12.3,84.6,31.0,0.0,1.45
안동,20220314,2.2,9.0,79.9,2.0,0.0,2.85
안동,20220315,1.4,8.8,62.1,0.0,10.8,19.62
안동,20220316,0.8,10.4,56.0,0.0,8.7,18.2
안동,20220317,2.5,7.3,75.4,4.9,0.0,3.53
안동,20220318,2.1,4.7,74.0,6.9,0.1,6.6
안동,20220319,0.7,2.6,85.1,9.2,0.1,4.33
안동,20220320,1.5,4.7,70.1,0.0,3.3,10.66
안동,20220321,1.2,5.6,57.1,0.0,9.6,19.56
안동,20220322,1.5,6.2,53.5,0.0,10.1,21.04
안동,20220323,1.4,3.9,65.3,0.0,1.9,8.17
안동,20220324,0.9,6.0,66.5,0.0,7.3,15.11
안동,20220325,1.2,11.2,67.3,7.6,4.9,13.64
안동,20220326,2.2,11.7,84.0,16.7,3.0,8.24
안동,20220327,3.0,10.0,46.8,0.0,10.9,21.14
안동,20220328,1.3,7.0,43.1,0.0,11.8,22.8
안동,20220329,1.2,8.9,53.8,0.0,11.6,23.84
안동,20220330,1.2,11.6,62.3,0.7,6.6,15.75
안동,20220331,2.4,8.1,72.6,1.0,0.0,4.78
안동,20220401,1.4,6.2,68.4,0.0,6.8,17.12
안동,20220402,1.4,7.7,51.1,0.0,10.9,24.43
안동,20220403,1.2,8.8,48.9,0.0,11.8,25.12
안동,20220404,1.5,10.4,51.3,0.0,10.0,24.38
안동,20220405,2.2,11.1,37.9,0.0,10.6,20.26
안동,20220406,2.0,13.8,32.9,0.0,11.5,24.29
안동,20220407,2.7,12.4,42.5,0.0,8.5,21.3
안동,20220408,1.6,13.0,38.4,0.0,11.9,25.74
안동,20220409,2.0,17.7,42.9,0.0,11.5,23.1
안동,20220410,1.2,19.2,41.0,0.0,11.5,24.33
안동,20220411,1.8,20.4,54.8,0.0,11.6,24.85
안동,20220412,1.7,21.5,54.1,0.0,11.2,23.58
안동,20220413,2.8,11.1,75.5,9.8,0.0,2.13
안동,20220414,2.0,9.1,70.4,4.3,0.0,7.5
안동,20220415,1.9,11.2,55.4,0.0,9.7,24.34
안동,20220416,1.8,11.5,45.6,0.0,12.1,26.93
안동,20220417,1.5,13.3,33.0,0.0,12.1,27.33
안동,20220418,1.2,14.4,41.0,0.0,7.0,18.44
안동,20220419,1.5,14.8,40.4,0.0,12.0,25.83
안동,20220420,1.8,15.7,36.5,0.0,12.2,27.36
안동,20220421,1.0,13.1,52.0,0.0,2.9,10.55
안동,20220422,2.2,17.3,60.8,0.0,10.2,21.3
안동,20220423,1.8,17.6,56.1,0.0,10.3,23.29
안동,20220424,1.6,18.7,53.4,0.0,11.5,26.26
안동,20220425,1.1,20.2,55.4,0.2,6.8,18.53
안동,20220426,1.0,17.0,86.6,15.2,0.8,7.41
안동,20220427,2.4,15.9,59.3,0.0,11.9,25.3
안동,20220428,2.6,14.7,61.0,0.0,10.4,23.55
안동,20220429,1.8,10.7,67.3,8.8,0.7,9.92
안동,20220430,1.9,12.5,62.5,0.0,5.2,19.08
안동,20220501,2.3,12.9,44.8,0.0,11.5,27.05
안동,20220502,1.6,11.3,60.0,2.1,8.6,21.65
안동,20220503,1.9,13.3,58.6,0.0,9.0,24.41
안동,20220504,1.6,17.4,47.3,0.0,12.5,27.78
안동,20220505,1.3,18.9,46.9,0.0,12.7,28.63
안동,20220506,1.5,19.1,57.5,0.0,12.4,28.47
안동,20220507,2.6,17.7,60.3,0.0,9.2,21.55
안동,20220508,1.7,14.9,56.0,0.0,8.9,21.76
안동,20220509,2.1,15.8,50.0,0.0,10.8,27.67
안동,20220510,2.1,15.3,47.0,0.0,10.7,27.27
안동,20220511,1.2,18.7,50.6,0.0,9.8,24.33
안동,20220512,2.0,19.7,57.9,0.0,6.1,18.44
안동,20220513,1.3,15.2,78.3,4.8,0.0,5.9
안동,20220514,2.7,15.9,48.0,0.0,12.3,28.91
안동,20220515,1.8,15.3,40.1,0.0,11.8,29.8
안동,20220516,1.8,16.3,40.0,0.0,12.8,30.18
안동,20220517,1.4,18.1,46.9,0.0,11.0,28.25
안동,20220518,2.0,20.5,44.5,0.0,12.3,26.77
안동,20220519,2.0,20.2,34.1,0.0,8.5,18.23
안동,20220520,1.3,20.3,43.5,0.0,11.2,26.35
안동,20220521,2.1,21.1,56.6,0.0,12.4,28.22
안동,20220522,2.5,22.0,53.5,0.0,12.4,27.3
안동,20220523,1.4,22.7,53.8,0.0,12.3,27.75
안동,20220524,1.6,24.0,49.3,0.0,12.2,28.06
안동,20220525,2.0,23.1,53.4,0.0,10.9,25.58
안동,20220526,3.0,20.1,46.9,0.4,12.2,30.27
안동,20220527,3.1,20.4,44.8,0.0,10.0,24.28
안동,20220528,1.8,21.9,46.9,0.0,12.8,25.09
안동,20220529,1.1,23.0,39.3,0.0,12.9,27.72
안동,20220530,1.7,21.9,54.8,0.0,3.1,15.32
안동,20220531,2.3,22.2,42.9,0.0,12.8,29.61
안동,20220601,1.6,23.1,37.1,0.0,11.4,29.1
안동,20220602,1.7,22.7,39.8,0.0,12.8,30.27
안동,20220603,2.4,22.2,55.4,0.0,12.5,29.14
안동,20220604,2.2,21.0,61.9,0.0,8.8,22.54
안동,20220605,1.5,17.0,84.5,16.0,0.0,3.52
안동,20220606,1.3,17.1,78.3,0.0,1.3,11.27
안동,20220607,1.7,15.4,75.0,0.8,3.9,15.21
안동,20220608,1.4,16.9,68.9,0.0,4.3,17.04
안동,20220609,1.2,18.9,68.8,0.0,7.5,22.85
안동,20220610,1.1,21.7,63.4,0.0,9.8,25.07
안동,20220611,2.4,22.3,61.3,0.0,10.2,24.08
안동,20220612,2.3,20.6,64.1,0.0,11.6,26.1
안동,20220613,3.0,19.5,64.0,0.0,6.5,20.23
안동,20220614,1.7,16.6,79.3,6.5,0.0,7.87
안동,20220615,0.9,18.1,84.6,2.7,3.8,14.37
안동,20220616,1.9,20.7,70.0,0.0,9.5,25.59
안동,20220617,1.2,23.4,64.4,0.0,11.9,28.68
안동,20220618,1.9,26.1,64.3,0.0,11.0,27.01
안동,20220619,2.2,26.1,65.0,0.0,11.0,27.83
안동,20220620,1.5,26.7,63.1,0.0,12.5,28.12
안동,20220621,1.7,27.6,61.1,0.0,12.4,28.51
안동,20220622,1.8,28.7,58.3,0.0,12.1,27.49
안동,20220623,1.8,26.2,73.4,5.2,3.0,10.37
안동,20220624,3.0,26.1,70.6,14.2,7.9,22.76
안동,20220625,1.6,26.7,67.5,0.0,10.2,26.11
안동,20220626,1.3,26.7,74.4,0.0,2.5,12.88
안동,20220627,1.7,26.5,77.1,0.9,0.9,11.66
안동,20220628,3.0,28.7,64.8,0.0,7.8,21.88
안동,20220629,2.3,28.0,70.5,1.1,2.2,14.43
안동,20220630,1.2,26.7,80.1,0.9,3.2,15.29
안동,20220701,1.3,28.1,70.3,0.0,12.8,29.51
안동,20220702,1.4,29.9,60.9,0.0,11.8,28.86
안동,20220703,1.7,30.1,58.1,0.0,11.7,27.42
안동,20220704,1.4,29.0,66.1,0.0,8.3,22.84
안동,20220705,1.7,28.2,66.9,27.3,5.4,17.52
안동,20220706,1.6,27.0,76.9,6.7,4.6,17.37
안동,20220707,1.6,29.3,66.8,0.0,4.2,16.39
안동,20220708,1.9,28.4,69.8,0.1,6.9,19.94
안동,20220709,1.8,28.2,67.9,0.0,7.4,21.79
안동,20220710,2.2,27.7,70.4,0.0,7.1,21.62
안동,20220711,0.6,24.2,88.5,32.8,1.2,7.06
안동,20220712,1.8,25.4,73.8,0.0,4.6,16.71
안동,20220713,1.3,23.4,83.0,31.1,0.0,7.06
안동,20220714,1.8,25.7,80.4,0.0,4.5,17.07
안동,20220715,1.6,25.7,70.8,0.0,10.6,25.73
안동,20220716,1.5,24.6,73.4,0.0,8.3,23.58
안동,20220717,1.5,24.8,74.4,0.0,6.1,18.86
안동,20220718,0.8,22.5,86.5,14.2,0.0,6.45
안동,20220719,1.4,25.6,76.9,0.0,7.5,23.28
안동,20220720,1.5,27.2,68.8,0.0,10.7,24.71
안동,20220721,1.7,23.2,86.8,23.2,0.2,7.15
안동,20220722,2.0,23.6,80.3,0.1,5.0,17.29
안동,20220723,1.3,24.3,79.3,0.4,2.7,13.29
안동,20220724,1.2,24.6,85.3,16.6,2.7,16.56
안동,20220725,1.5,27.2,76.4,1.4,10.7,25.98
안동,20220726,1.5,26.5,72.6,0.0,10.4,23.1
안동,20220727,2.0,25.3,72.5,0.0,8.4,21.65
안동,20220728,1.5,25.5,79.9,0.9,1.3,11.55
안동,20220729,1.5,28.0,74.3,0.0,10.4,21.27
안동,20220730,2.0,27.6,73.3,0.0,3.5,15.15
안동,20220731,1.6,26.3,83.8,4.0,0.1,6.69
안동,20220801,0.9,27.1,83.0,2.2,0.1,7.04
안동,20220802,1.1,27.8,82.3,4.4,2.0,11.96
안동,20220803,1.2,27.4,82.9,0.1,6.6,15.34
안동,20220804,1.7,28.6,74.3,0.0,10.2,24.9
안동,20220805,1.7,28.7,75.3,0.0,10.8,23.17
안동,20220806,1.7,29.4,73.6,0.0,10.1,23.13
안동,20220807,1.5,29.4,73.9,0.0,10.2,23.96
안동,20220808,1.8,28.2,74.9,0.0,0.4,9.6
안동,20220809,1.1,27.0,81.1,5.3,0.0,9.8
안동,20220810,0.7,25.1,90.1,31.4,0.1,4.35
안동,20220811,0.9,24.3,91.6,25.0,0.0,3.16
안동,20220812,1.3,27.2,79.4,3.0,9.0,24.32
안동,20220813,0.8,24.8,88.8,7.0,0.4,9.28
안동,20220814,0.5,26.0,90.4,12.8,0.3,8.09
안동,20220815,1.7,28.4,75.8,0.0,3.7,15.25
안동,20220816,1.5,25.2,83.0,10.7,5.3,14.12
안동,20220817,1.2,25.1,79.5,8.8,5.5,14.43
안동,20220818,0.9,24.0,80.3,0.0,6.4,21.49
안동,20220819,1.1,25.2,81.6,0.0,3.9,14.81
안동,20220820,1.6,26.3,81.5,10.1,4.7,15.28
안동,20220821,1.5,25.7,63.9,0.0,11.2,25.93
안동,20220822,1.0,24.8,73.5,0.0,10.1,23.71
안동,20220823,0.8,23.5,88.5,6.3,0.0,3.59
안동,20220824,1.2,22.1,76.5,0.2,0.0,7.12
안동,20220825,0.9,22.3,81.8,0.2,4.0,15.95
안동,20220826,1.2,22.8,70.0,0.0,11.4,24.86
안동,20220827,1.6,21.7,65.5,0.0,8.0,21.51
안동,20220828,1.7,20.7,66.0,0.0,10.9,26.02
안동,20220829,0.8,18.8,85.8,4.6,0.0,4.98
안동,20220830,0.7,19.0,92.1,34.6,0.0,2.87
안동,20220831,0.6,20.3,90.6,36.1,0.7,6.29
안동,20220901,0.5,20.5,89.1,0.0,0.8,9.63
안동,20220902,1.5,21.5,76.6,0.0,2.3,12.91
안동,20220903,1.6,21.7,76.0,0.0,1.2,10.33
안동,20220904,1.0,23.5,84.3,0.0,0.5,8.99
안동,20220905,1.1,23.9,89.3,12.3,0.0,3.84
안동,20220906,2.7,20.7,77.1,17.1,5.9,13.37
안동,20220907,1.2,20.4,70.1,0.0,11.5,24.18
안동,20220908,1.4,21.1,68.6,0.0,10.2,24.01
안동,20220909,1.6,20.9,69.8,0.0,10.0,22.81
안동,20220910,1.1,20.2,71.0,0.0,5.0,13.51
안동,20220911,1.5,21.8,76.3,0.0,6.5,14.54
안동,20220912,0.7,21.4,79.4,0.0,1.6,9.96
안동,20220913,1.5,23.2,70.1,0.0,0.4,3.79
안동,20220914,2.4,23.4,59.8,0.0,0.0,0.0
안동,20220915,2.6,22.5,68.6,0.0,11.6,22.38
안동,20220916,0.9,23.4,78.5,0.0,2.0,10.48
안동,20220917,0.9,25.9,75.6,0.5,8.4,20.17
안동,20220918,1.3,25.9,76.6,0.0,4.3,13.94
안동,20220919,2.1,23.0,65.3,0.0,7.1,14.34
안동,20220920,1.8,16.8,68.4,0.0,7.3,17.35
안동,20220921,1.7,16.1,67.4,0.0,10.8,22.55
안동,20220922,1.1,17.3,71.9,0.0,8.9,19.37
안동,20220923,2.1,17.7,69.6,0.0,7.5,18.12
안동,20220924,1.3,16.8,60.4,0.0,10.6,22.15
안동,20220925,0.7,17.1,74.1,0.0,3.5,12.01
안동,20220926,0.5,17.1,80.4,0.0,1.6,9.93
안동,20220927,1.5,19.1,73.1,0.0,8.3,18.65
안동,20220928,0.7,17.2,79.1,0.0,6.5,13.69
안동,20220929,0.6,18.1,76.0,0.0,7.7,18.09
안동,20220930,0.7,18.2,72.1,0.0,8.7,19.34
안동,20221001,0.7,17.9,71.0,0.0,7.6,17.73
안동,20221002,1.0,18.9,78.1,1.7,3.0,9.32
안동,20221003,0.6,21.2,90.4,2.9,0.8,7.37
안동,20221004,1.9,18.5,90.3,41.4,0.0,2.93
안동,20221005,1.5,15.3,76.0,0.0,4.6,11.3
안동,20221006,0.9,16.3,78.5,0.9,4.2,12.29
안동,20221007,1.5,14.5,78.1,0.8,0.3,6.67
안동,20221008,1.6,13.0,73.6,0.0,8.8,17.03
안동,20221009,1.1,12.9,85.6,0.0,0.0,6.71
안동,20221010,4.2,11.0,65.5,0.2,7.4,17.28
안동,20221011,2.1,10.6,67.9,0.0,10.1,18.85
안동,20221012,1.1,11.8,77.6,0.0,8.2,15.82
안동,20221013,1.1,14.4,75.0,0.0,8.0,15.85
안동,20221014,1.0,14.8,80.3,0.0,5.5,14.0
안동,20221015,1.3,17.5,73.4,0.0,8.6,17.25
안동,20221016,0.9,17.6,76.8,0.0,6.5,13.75
안동,20221017,2.5,13.3,55.8,0.0,8.0,16.83
안동,20221018,1.2,8.0,59.8,0.0,10.5,18.15
안동,20221019,1.0,7.7,62.8,0.0,10.5,17.9
안동,20221020,0.8,9.3,67.1,0.0,8.8,17.37
안동,20221021,0.7,11.3,66.3,0.0,5.1,10.48
안동,20221022,1.2,13.7,60.1,0.0,8.8,15.85
안동,20221023,1.0,12.0,78.5,2.9,8.7,14.76
안동,20221024,1.1,9.0,72.3,0.0,6.3,13.24
안동,20221025,0.9,8.2,71.6,0.0,8.7,14.82
